policy_id,segment_id,first_party_collection_use,third_party_sharing_collection,user_choice_control,user_access_edit_deletion,data_retention,data_security,policy_change,do_not_track,international_specific_audiences,other
1636,19,yes,no,yes,no,yes,no,no,no,no,no
1028,17,yes,no,yes,no,no,no,no,no,no,no
1545,12,yes,no,yes,yes,no,no,no,no,no,no
1498,10,yes,no,no,no,no,no,no,no,no,no
1106,24,yes,no,no,no,no,no,no,no,yes,no
1419,22,no,no,no,no,no,no,no,no,no,no
456,9,no,yes,no,no,no,no,no,no,no,no
641,1,no,no,no,no,no,no,yes,no,no,yes
962,54,no,no,yes,no,no,yes,no,no,no,yes
1028,9,yes,yes,no,no,no,no,no,no,no,no
1498,29,yes,no,no,no,no,no,no,no,yes,yes
559,19,no,no,no,no,no,no,no,no,no,no
744,19,no,yes,yes,no,no,no,no,no,no,yes
133,36,no,no,no,yes,no,no,no,no,no,no
642,2,yes,yes,no,no,no,no,no,no,no,yes
940,76,no,no,no,no,no,no,no,no,no,yes
359,40,no,no,no,no,no,no,no,no,no,yes
1083,14,no,no,no,no,no,no,no,no,no,yes
33,33,no,yes,no,no,no,no,no,no,no,no
1050,47,yes,no,yes,yes,no,no,no,no,no,no
1610,16,no,no,no,no,no,no,no,no,no,no
33,50,no,no,yes,yes,no,yes,no,no,no,yes
1683,6,yes,no,no,no,no,no,no,no,no,no
940,61,yes,no,yes,no,no,no,no,no,no,no
891,16,yes,no,no,no,no,no,no,no,no,no
635,4,yes,yes,yes,yes,no,yes,no,no,no,yes
200,34,yes,no,no,no,no,no,no,no,yes,no
348,5,yes,no,no,no,no,no,no,no,yes,yes
1050,50,yes,no,yes,yes,no,no,no,no,no,no
1618,28,yes,yes,yes,no,no,no,yes,no,no,yes
1028,27,no,yes,yes,no,no,no,no,no,no,no
962,71,yes,yes,no,no,no,no,no,no,no,no
1637,8,yes,no,no,no,no,no,no,no,no,no
962,67,no,no,no,no,no,no,yes,no,no,no
1703,2,yes,no,no,no,no,no,no,no,no,yes
1582,29,yes,yes,yes,no,no,no,no,no,no,no
1713,77,no,no,no,no,no,no,no,no,no,yes
1610,21,no,no,yes,no,no,no,no,no,no,yes
1050,33,no,no,no,no,no,no,no,no,no,yes
26,18,no,yes,no,no,no,no,no,no,no,no
202,15,no,no,no,no,no,no,no,no,no,yes
523,11,yes,yes,no,no,no,no,no,no,no,no
591,2,yes,no,no,no,no,no,no,no,no,yes
414,16,yes,no,no,no,no,no,no,no,yes,yes
135,25,no,no,no,no,yes,no,no,no,yes,no
1470,15,no,no,yes,no,no,no,no,no,no,no
1610,23,yes,no,no,no,no,no,no,no,no,yes
571,7,yes,no,no,yes,no,no,no,no,no,yes
676,3,yes,yes,yes,no,no,no,no,no,no,yes
1610,25,no,no,no,no,no,no,no,no,no,yes
531,29,no,no,no,no,no,no,no,no,no,no
723,1,yes,yes,yes,no,no,no,no,no,no,yes
359,35,yes,no,yes,no,no,no,yes,no,no,yes
348,52,no,no,no,no,no,no,no,no,no,yes
962,11,yes,no,no,no,no,no,no,no,no,no
70,5,yes,yes,no,no,no,no,no,no,no,no
105,22,no,no,yes,no,no,no,yes,no,no,yes
1468,0,no,no,no,no,no,no,no,no,no,no
98,1,no,no,no,no,no,no,no,no,no,no
359,26,no,yes,no,no,no,no,no,no,no,yes
1636,45,no,no,no,no,no,no,no,no,no,no
33,41,yes,no,no,yes,no,no,no,no,yes,yes
541,6,yes,yes,yes,no,no,no,no,yes,no,no
21,19,yes,yes,yes,no,no,no,no,no,no,yes
940,53,no,no,no,no,no,no,no,yes,no,no
1034,39,yes,no,yes,yes,yes,yes,no,no,yes,yes
746,16,yes,yes,no,no,no,no,no,no,no,no
517,35,yes,yes,no,no,no,no,no,no,no,no
1498,11,yes,no,no,no,no,no,no,no,no,no
1224,5,no,no,no,no,no,no,no,no,no,yes
1610,13,no,yes,no,no,no,no,no,no,no,no
105,26,no,no,no,no,no,no,no,no,yes,yes
348,33,no,no,yes,no,no,no,no,no,no,yes
481,2,yes,no,no,no,no,no,no,no,no,no
1306,15,yes,no,no,no,no,yes,no,no,no,no
928,10,yes,no,yes,no,yes,no,no,no,no,no
1028,10,yes,yes,yes,no,no,no,no,no,no,yes
1510,39,yes,no,no,no,no,no,no,no,yes,yes
453,74,no,no,yes,no,no,no,no,no,no,yes
303,34,no,no,no,no,no,yes,no,no,no,yes
32,1,no,no,no,no,no,no,no,no,no,no
1164,34,no,no,no,no,no,no,no,no,no,yes
320,30,no,no,yes,no,no,no,no,no,no,yes
940,13,yes,no,no,no,no,no,no,no,no,no
26,65,no,no,no,no,no,no,no,no,no,yes
200,32,yes,yes,yes,yes,no,no,no,no,yes,yes
1070,16,no,yes,no,no,no,no,no,no,no,no
503,4,yes,no,yes,no,no,no,no,no,no,yes
32,19,yes,no,no,no,no,no,no,no,no,no
1083,2,no,yes,no,no,no,no,no,no,no,yes
1666,1,no,no,no,no,no,no,no,no,no,yes
856,18,no,yes,no,no,no,no,no,no,no,no
1468,24,yes,yes,no,no,no,no,no,no,no,no
1070,25,yes,yes,no,no,no,no,no,no,no,yes
640,20,no,yes,yes,no,no,no,no,no,no,no
331,13,no,no,no,no,no,no,no,no,no,yes
517,29,no,yes,no,no,no,no,no,no,no,no
1673,34,no,no,no,no,no,no,no,no,no,no
82,28,no,yes,no,no,no,no,no,no,no,no
1666,25,no,yes,no,no,no,no,no,no,no,yes
928,18,yes,yes,no,no,no,yes,no,no,no,no
995,6,no,no,no,no,no,no,no,no,no,yes
70,4,yes,no,no,no,no,no,no,no,yes,no
58,16,yes,no,no,no,no,no,no,no,no,no
862,21,yes,no,yes,yes,no,no,no,no,yes,yes
1306,1,yes,no,no,no,no,yes,no,no,no,yes
1306,12,yes,no,no,no,no,no,no,no,no,no
1106,18,yes,no,no,no,no,no,no,no,no,no
891,33,no,no,no,no,no,no,no,no,no,yes
1673,43,no,no,no,no,no,yes,no,no,no,yes
1252,14,yes,yes,no,no,no,no,no,no,no,no
135,37,no,no,no,no,no,no,no,no,no,yes
1221,2,yes,no,no,no,no,no,no,no,no,no
1361,33,no,no,no,no,no,no,no,no,no,no
186,38,no,no,no,no,no,no,no,no,no,yes
891,30,yes,yes,no,no,no,no,no,no,no,yes
93,5,yes,no,no,no,no,no,no,no,no,no
394,17,yes,yes,no,no,no,no,no,no,no,no
891,35,no,no,yes,no,no,no,no,no,no,no
1164,16,yes,yes,no,no,no,no,no,no,no,no
1099,24,no,no,yes,no,no,no,no,no,no,no
1610,18,no,no,no,yes,no,no,no,no,no,yes
1582,26,no,no,yes,no,no,no,no,no,no,no
359,2,yes,yes,yes,no,no,no,no,no,no,yes
1510,3,no,no,no,no,no,no,no,no,no,yes
891,29,no,no,no,no,no,no,no,no,no,yes
1300,74,yes,no,yes,no,no,no,no,no,no,no
1259,20,yes,yes,no,no,no,no,no,no,no,yes
303,18,yes,yes,no,no,no,no,no,no,no,no
1034,35,yes,no,no,no,no,no,no,no,yes,no
1666,3,no,no,no,no,no,no,yes,no,no,yes
98,2,yes,no,no,no,no,no,no,no,no,yes
884,1,no,no,yes,no,no,no,no,no,no,yes
652,18,yes,yes,no,no,no,no,no,no,no,yes
1545,24,no,no,yes,no,no,no,no,no,no,yes
1468,55,yes,no,no,no,no,yes,no,no,no,yes
135,9,yes,yes,yes,no,no,no,no,no,no,no
1089,5,yes,no,no,no,no,no,no,no,no,no
453,98,yes,yes,no,no,no,no,no,no,no,yes
21,15,yes,yes,no,no,no,no,no,no,no,no
144,24,no,no,no,no,no,no,no,no,yes,yes
760,13,no,yes,no,no,no,yes,no,no,no,yes
26,49,no,yes,yes,no,no,no,yes,no,no,yes
453,46,yes,yes,no,no,no,no,no,no,no,yes
1028,13,yes,no,no,no,no,no,no,no,no,no
1099,21,no,no,yes,no,no,no,no,no,no,no
1106,19,yes,yes,yes,no,no,no,no,no,no,no
1713,79,no,yes,yes,no,no,no,no,no,yes,yes
746,3,yes,no,no,no,no,no,no,no,no,no
93,27,yes,no,yes,no,no,no,no,no,no,no
517,38,no,no,no,no,no,no,no,no,no,no
1099,18,yes,yes,no,no,no,no,no,no,no,no
58,29,no,no,no,no,no,no,no,no,no,no
1300,5,no,no,no,no,no,no,no,no,no,yes
1224,8,yes,yes,no,no,no,no,no,no,no,no
940,91,no,no,no,no,no,no,no,no,no,yes
962,70,no,yes,yes,yes,no,no,no,no,no,yes
1545,26,no,yes,no,no,no,no,no,yes,no,no
1498,19,no,yes,no,no,no,no,no,no,no,no
144,4,yes,no,no,no,no,no,no,no,no,no
1582,2,yes,no,yes,yes,no,no,no,no,no,no
640,17,yes,yes,no,no,no,no,no,no,no,no
995,4,yes,no,no,no,no,no,no,no,yes,yes
481,15,no,no,no,no,no,no,no,no,yes,yes
1034,4,yes,no,no,no,no,no,no,no,no,yes
686,17,no,yes,no,no,no,no,no,no,no,no
591,36,no,no,no,no,no,no,yes,no,no,no
1164,17,no,no,yes,no,no,no,no,no,no,no
1034,33,no,no,yes,no,no,no,no,no,yes,yes
1252,12,no,yes,no,no,no,no,no,no,no,no
320,28,yes,no,no,no,no,no,no,no,no,no
746,27,no,no,no,no,no,no,no,no,yes,no
394,4,yes,yes,yes,no,no,yes,yes,no,yes,yes
1636,37,yes,no,yes,no,no,no,no,no,no,no
940,4,yes,no,no,no,no,no,no,no,no,no
175,19,yes,yes,no,no,no,no,no,no,no,no
517,20,yes,yes,no,no,no,no,no,no,no,no
1582,28,yes,yes,no,no,no,yes,no,no,no,no
70,69,no,yes,yes,no,no,no,no,no,yes,yes
940,82,no,no,yes,no,no,no,no,no,no,yes
1703,1,no,no,no,no,no,no,no,no,no,no
640,9,no,no,yes,no,no,no,no,no,no,yes
883,24,no,no,yes,yes,no,no,no,no,no,no
891,40,no,no,no,no,no,yes,no,no,no,no
1083,22,yes,no,no,no,no,no,no,no,yes,no
746,31,no,no,no,no,no,no,no,no,no,yes
1017,0,no,no,no,no,no,no,yes,no,no,yes
891,7,yes,no,no,no,no,no,no,no,no,no
33,2,yes,no,yes,no,no,yes,no,no,no,yes
1028,20,no,no,no,no,no,no,no,no,no,yes
559,1,yes,no,no,no,no,no,no,no,yes,yes
1618,27,no,no,yes,no,no,no,no,no,no,yes
135,24,yes,yes,no,no,no,no,no,no,no,no
1099,22,no,no,no,yes,no,no,no,no,no,no
517,48,yes,no,no,no,no,no,no,no,no,no
26,30,yes,no,yes,no,yes,no,no,no,no,no
1510,30,no,yes,no,no,no,no,no,no,no,yes
1106,26,no,no,no,no,no,yes,no,no,no,no
453,37,yes,yes,no,no,no,no,no,no,no,no
1089,25,yes,no,no,no,no,no,no,no,no,no
652,32,yes,no,no,no,yes,no,no,no,yes,no
1070,24,no,no,no,no,no,no,no,no,no,yes
359,23,yes,yes,no,no,no,no,no,no,no,no
652,4,yes,no,no,no,no,no,no,no,no,no
1259,47,yes,no,no,no,no,no,no,no,yes,no
1470,3,yes,no,no,no,no,no,no,no,yes,no
133,29,no,no,yes,no,no,no,no,no,no,yes
1618,14,yes,yes,yes,no,no,no,no,no,no,no
1300,32,yes,yes,no,no,no,no,no,no,no,no
303,28,no,yes,no,no,no,no,no,no,no,no
1028,18,no,no,no,no,no,no,no,no,no,yes
635,37,yes,no,no,no,no,yes,no,no,no,no
1028,11,no,yes,no,no,no,no,no,no,no,no
200,1,yes,no,no,no,no,no,no,no,no,yes
635,12,yes,no,no,no,no,no,no,no,no,no
1300,2,yes,yes,no,no,no,no,no,no,no,yes
135,8,yes,no,no,no,no,no,no,no,no,no
746,13,yes,no,no,no,no,no,no,no,no,no
1050,55,yes,no,no,no,no,no,no,no,no,no
481,1,yes,no,no,no,no,yes,no,no,no,no
202,3,no,no,no,no,no,no,no,no,no,yes
1259,22,no,yes,yes,no,no,no,no,no,no,no
320,40,no,no,no,no,no,no,no,no,yes,yes
1694,26,no,no,no,yes,no,no,no,no,no,no
1545,13,yes,no,no,no,no,no,no,no,no,no
1419,26,yes,yes,no,no,no,no,no,no,no,no
175,28,no,yes,no,no,no,no,yes,no,no,yes
1252,1,no,no,no,no,no,no,no,no,no,yes
862,2,yes,yes,no,no,no,no,no,no,no,no
1498,36,yes,no,yes,no,no,yes,no,no,yes,yes
807,16,no,no,no,no,no,no,no,no,no,yes
453,43,yes,yes,no,no,no,no,no,no,no,no
686,9,yes,yes,no,no,no,no,no,no,no,no
586,23,yes,no,yes,no,no,no,no,no,no,no
1470,5,yes,yes,yes,no,no,no,no,no,no,no
1468,34,no,yes,yes,no,no,no,no,no,no,yes
348,11,yes,yes,no,no,no,no,no,no,no,yes
883,0,yes,no,no,no,no,yes,no,no,no,yes
186,35,yes,no,no,no,no,no,no,no,yes,yes
686,28,no,no,no,no,no,no,no,no,yes,no
1360,4,yes,no,no,no,no,no,no,no,no,no
962,1,no,no,no,no,no,no,no,no,no,no
1089,23,yes,yes,no,no,no,no,no,no,no,no
1708,21,yes,yes,no,no,no,no,no,no,no,no
228,8,yes,no,no,no,no,no,no,no,no,yes
1300,76,yes,no,no,no,no,no,no,no,no,no
1539,11,no,no,no,no,no,no,no,no,no,no
1106,2,no,no,no,no,no,no,no,no,no,no
1361,23,no,no,yes,yes,no,no,no,no,no,no
98,30,yes,no,no,no,no,no,no,no,no,no
1694,34,no,no,no,no,no,no,no,no,yes,no
640,16,yes,yes,yes,no,no,no,no,no,no,yes
164,10,no,yes,no,no,no,no,no,no,no,no
627,16,no,yes,no,no,no,no,no,no,no,yes
686,37,yes,yes,yes,no,yes,no,no,no,no,no
531,22,yes,no,no,no,no,no,no,no,no,no
503,15,yes,no,no,yes,no,no,no,no,yes,yes
962,2,yes,no,no,no,no,no,no,no,no,yes
962,16,yes,no,no,no,no,no,no,no,no,no
1419,7,yes,no,no,no,no,no,no,no,no,no
641,6,yes,yes,yes,yes,no,no,no,no,no,no
1106,44,yes,no,no,no,no,no,no,no,no,yes
1545,15,yes,yes,no,no,no,no,no,no,no,no
1017,2,yes,no,no,no,no,no,no,no,no,no
1703,14,yes,yes,no,no,no,no,no,no,no,no
746,24,no,no,no,no,no,no,no,no,no,yes
82,31,yes,no,no,no,no,yes,no,no,no,yes
940,19,no,no,no,no,no,no,yes,no,no,yes
940,80,no,no,no,no,no,no,no,no,no,yes
359,28,yes,yes,yes,no,no,no,no,no,no,yes
635,31,no,yes,yes,yes,no,no,no,no,yes,yes
202,23,yes,no,no,no,no,no,no,no,yes,no
33,1,no,no,no,no,no,no,no,no,no,yes
1510,36,yes,yes,no,no,no,yes,no,no,no,yes
1708,3,no,no,no,no,no,no,no,no,yes,yes
1224,3,no,no,no,no,no,no,no,no,no,no
1610,26,yes,yes,no,no,no,no,no,no,yes,no
144,25,no,yes,yes,no,no,no,no,no,yes,yes
1539,7,yes,yes,no,no,no,no,yes,no,no,no
1028,35,no,no,yes,yes,no,no,no,no,no,no
523,13,no,no,no,no,no,no,no,no,no,no
517,37,no,yes,no,no,no,no,no,no,no,no
571,10,yes,no,yes,no,no,no,no,no,no,no
1099,9,yes,yes,no,no,no,no,no,no,no,no
1264,2,yes,yes,yes,no,no,no,no,no,no,no
1106,28,no,no,no,no,no,yes,no,no,no,no
394,6,yes,no,no,no,no,no,no,no,no,no
635,10,no,yes,no,no,no,no,no,no,no,yes
1070,28,no,no,no,no,no,no,no,no,no,yes
58,42,yes,yes,yes,no,no,no,no,no,yes,yes
531,33,no,no,no,no,no,no,no,no,no,no
33,35,no,yes,yes,no,no,no,no,no,no,no
1028,36,no,no,no,no,no,no,yes,no,no,no
186,36,no,no,no,no,no,no,no,no,no,no
453,41,no,yes,no,no,no,no,no,no,no,yes
348,41,no,no,no,yes,no,no,no,no,no,no
807,2,yes,no,no,no,no,no,no,no,no,no
394,38,no,no,no,no,no,no,yes,no,no,no
571,9,yes,no,no,no,no,no,no,no,yes,no
1361,10,yes,no,no,no,no,no,no,no,no,no
1713,86,no,no,no,no,no,no,no,no,no,no
453,7,no,no,no,no,no,no,no,no,no,yes
1300,34,yes,yes,no,no,no,no,no,no,no,no
82,44,no,no,no,no,no,no,yes,no,no,no
531,10,no,no,no,no,no,no,no,no,no,no
394,37,yes,no,no,no,no,no,no,no,yes,no
1034,34,no,no,no,no,no,yes,no,no,no,no
586,12,yes,yes,no,no,no,no,no,no,no,no
1703,10,yes,no,no,no,no,no,no,no,no,no
1034,37,no,no,no,no,no,no,no,no,yes,yes
744,12,no,yes,no,no,no,yes,no,no,no,no
517,30,yes,no,yes,no,no,no,no,no,no,yes
1361,16,no,no,no,no,no,no,no,no,no,yes
640,41,no,no,no,no,no,no,yes,no,no,yes
962,45,no,no,yes,no,no,no,no,no,no,yes
1360,5,yes,no,no,no,no,no,no,no,no,no
414,10,yes,no,yes,no,no,no,no,no,no,no
652,39,no,no,no,no,no,no,no,no,yes,yes
898,0,yes,yes,no,no,no,no,no,no,no,yes
523,6,yes,no,no,no,yes,no,no,no,no,no
627,4,yes,yes,yes,no,no,no,no,no,no,no
394,13,yes,yes,yes,no,no,no,no,no,no,no
1708,33,no,no,yes,yes,no,no,no,no,no,no
531,34,no,no,no,no,no,no,no,no,no,no
571,3,yes,no,no,no,no,no,no,no,no,no
453,92,no,yes,no,no,no,no,no,no,yes,yes
1468,9,no,yes,no,no,no,no,no,no,no,yes
82,30,no,no,no,no,no,yes,no,no,no,no
1694,6,yes,no,no,no,no,no,no,no,no,no
652,9,yes,no,yes,no,no,no,no,no,no,no
26,35,yes,yes,yes,no,no,no,no,no,no,no
746,20,yes,yes,yes,no,no,no,no,no,no,no
640,26,yes,yes,no,no,no,no,no,no,no,no
635,32,yes,no,no,no,no,no,no,no,yes,no
200,15,no,no,no,no,no,no,no,no,no,yes
202,4,no,no,no,no,no,no,yes,no,no,yes
144,28,no,no,yes,yes,no,no,no,no,no,yes
523,5,no,no,no,no,no,yes,no,no,no,no
1300,51,no,yes,no,no,no,yes,no,no,no,yes
940,77,no,no,no,no,no,yes,no,no,no,no
517,44,no,yes,no,no,no,no,no,no,no,no
331,2,no,no,yes,no,no,no,no,no,no,no
98,24,no,no,no,no,no,no,no,no,no,yes
591,27,no,no,no,yes,no,no,no,no,no,no
207,33,no,yes,yes,no,no,no,no,no,no,yes
20,1,no,no,no,no,no,no,no,no,no,yes
1468,29,yes,no,yes,yes,no,no,no,no,no,no
1089,3,no,yes,no,no,no,no,no,no,yes,yes
26,16,yes,no,no,no,no,no,no,no,no,no
1050,36,yes,no,yes,no,no,no,no,no,no,no
995,1,yes,yes,yes,yes,no,no,no,no,no,no
1673,35,no,no,no,no,no,no,no,no,no,yes
228,23,no,no,no,no,no,no,no,no,no,yes
517,9,yes,yes,no,no,no,no,no,no,no,yes
962,49,no,no,no,no,no,yes,no,no,no,no
571,11,no,no,yes,no,no,no,no,no,no,no
807,12,no,no,yes,no,no,no,no,no,no,no
26,58,no,no,yes,no,no,no,no,no,no,no
1468,33,yes,yes,no,no,no,no,no,no,no,no
559,0,yes,yes,no,no,no,yes,no,no,yes,yes
1694,3,yes,yes,no,no,no,no,no,no,no,yes
1713,49,yes,no,yes,no,no,no,no,no,yes,no
531,43,no,no,no,no,no,no,no,no,no,no
1666,2,yes,yes,no,no,no,no,no,no,no,yes
98,36,no,yes,yes,no,no,no,no,no,yes,yes
1468,6,no,no,no,no,no,no,no,no,no,yes
891,14,yes,no,yes,yes,no,no,no,no,no,yes
200,40,yes,yes,yes,no,no,no,no,no,no,no
1361,7,yes,no,no,no,no,no,no,no,no,no
26,0,no,no,no,no,no,no,no,no,no,no
394,22,no,no,no,no,no,no,no,no,no,yes
856,20,yes,yes,yes,yes,yes,no,no,no,no,no
777,2,yes,yes,no,no,no,no,no,no,no,yes
82,32,no,no,no,no,no,yes,no,no,no,no
1050,64,yes,yes,no,no,no,no,no,no,no,no
1034,15,yes,no,no,no,no,no,no,no,no,no
640,31,yes,yes,no,no,no,yes,no,no,no,no
559,13,yes,yes,no,no,no,no,no,no,no,yes
1259,7,yes,no,no,no,no,no,no,no,no,no
807,26,yes,no,no,no,no,no,no,no,yes,no
1164,29,no,no,no,no,no,no,no,no,no,yes
1300,60,no,no,no,no,no,no,no,no,no,no
940,75,no,no,no,no,no,yes,no,no,no,yes
1050,52,yes,no,no,no,no,no,no,no,no,no
32,17,yes,yes,no,no,no,no,no,no,no,no
1637,1,yes,no,no,no,no,no,no,no,no,yes
144,2,yes,no,no,no,no,no,no,no,no,no
571,13,yes,no,no,yes,no,no,no,no,no,yes
1666,27,no,no,no,yes,no,no,no,no,no,yes
940,57,yes,no,no,yes,no,no,no,no,no,no
586,11,yes,no,no,no,no,no,no,no,no,no
21,16,yes,yes,yes,yes,no,no,no,no,no,no
891,9,yes,no,yes,no,no,no,no,no,no,no
1206,2,no,no,no,no,no,no,no,no,no,yes
1666,16,no,yes,no,no,no,no,no,no,no,no
962,59,no,no,yes,yes,no,no,no,no,no,yes
1259,36,yes,no,no,no,no,yes,no,no,no,no
394,30,no,no,yes,no,no,no,no,no,no,yes
26,28,yes,no,no,no,no,no,no,no,no,no
200,2,no,yes,no,yes,no,yes,yes,no,no,yes
453,21,yes,yes,no,no,no,no,no,no,no,yes
135,23,no,yes,yes,yes,no,no,no,no,no,no
93,2,no,yes,no,no,no,no,no,no,no,yes
1164,22,yes,no,no,no,no,yes,no,no,no,no
186,16,no,yes,yes,no,no,no,no,no,no,no
82,42,no,no,yes,no,no,no,no,no,yes,yes
32,25,no,no,no,no,no,no,no,no,no,yes
1468,16,yes,yes,no,no,no,no,no,no,no,no
1028,31,no,no,no,no,no,yes,no,no,no,no
1636,8,no,yes,no,no,no,no,no,no,no,yes
175,31,no,no,no,no,no,no,no,no,no,yes
517,57,no,yes,no,no,no,no,no,no,no,yes
1470,14,no,no,no,no,no,no,no,no,no,yes
940,40,no,no,no,no,no,no,no,no,no,yes
641,10,no,yes,no,no,no,no,no,no,yes,yes
962,28,yes,yes,no,no,no,no,no,no,yes,no
105,27,no,no,no,no,no,no,no,no,yes,yes
135,10,no,no,no,no,no,no,no,no,no,yes
133,22,no,yes,yes,no,no,no,no,yes,yes,yes
1028,4,yes,no,no,no,no,no,no,no,no,no
1089,28,yes,no,no,no,no,no,no,no,yes,no
940,2,no,no,no,no,no,no,no,no,no,yes
1360,17,no,no,no,no,no,no,yes,no,no,no
559,14,no,no,no,no,no,no,no,no,yes,yes
303,38,no,no,no,no,no,no,no,no,yes,yes
20,15,yes,yes,no,no,no,no,no,no,no,no
940,99,no,yes,yes,yes,no,no,no,no,yes,no
1361,20,yes,no,yes,no,no,no,no,no,no,no
144,22,no,no,no,no,no,no,no,no,yes,no
1419,14,yes,yes,no,no,no,no,no,no,no,no
746,5,yes,no,no,no,no,no,no,no,no,no
642,3,yes,no,no,no,no,no,no,no,no,no
591,15,yes,no,no,no,no,no,no,no,no,no
635,1,yes,no,no,no,no,no,no,no,no,yes
26,41,yes,yes,no,no,no,no,no,no,no,no
414,11,no,no,yes,yes,no,no,no,no,no,yes
98,26,yes,no,no,no,no,no,no,no,no,no
1468,43,yes,yes,no,no,no,no,no,no,no,no
862,16,no,no,no,no,no,yes,no,no,no,no
1582,24,yes,no,no,no,no,no,no,no,no,no
32,23,no,no,no,yes,yes,no,no,no,no,no
1083,13,no,yes,no,no,no,no,no,no,no,yes
1713,76,no,no,no,no,no,yes,no,no,no,no
571,12,no,no,no,no,no,no,no,no,no,yes
20,27,yes,no,no,no,no,no,no,no,yes,no
1683,28,yes,no,no,no,no,no,no,no,yes,yes
591,42,no,no,no,no,no,no,no,no,no,yes
652,8,yes,no,yes,no,no,no,no,no,no,no
1083,17,yes,no,no,no,no,no,no,no,no,no
635,33,yes,yes,no,no,no,no,no,no,yes,no
940,103,no,no,no,no,no,no,no,no,no,no
1468,44,yes,yes,yes,no,no,no,no,no,no,yes
898,4,yes,yes,no,no,no,no,no,no,no,no
1017,12,no,no,no,no,no,no,no,no,no,yes
1099,14,no,no,no,no,no,no,no,no,no,no
862,20,yes,no,no,no,no,no,no,no,yes,no
303,51,no,no,no,no,no,no,no,no,no,yes
1610,22,no,no,no,no,no,yes,no,no,no,no
303,35,yes,no,no,no,no,no,no,no,yes,no
559,17,no,no,no,no,no,no,no,no,yes,no
907,7,yes,no,yes,yes,no,no,no,no,yes,yes
228,22,no,no,no,no,no,no,yes,no,no,no
1610,15,yes,yes,no,no,no,no,no,no,no,no
135,26,no,no,no,no,no,no,no,no,no,yes
1610,0,no,no,no,no,no,no,no,no,no,no
1050,22,no,no,no,no,no,no,no,no,no,yes
1034,25,yes,yes,no,no,no,no,no,no,no,no
453,86,yes,no,no,no,no,no,no,no,yes,no
517,39,no,no,no,no,no,no,no,no,no,no
1694,33,yes,no,no,no,no,no,no,no,yes,yes
928,19,no,no,no,no,no,no,no,no,no,no
453,82,yes,yes,no,yes,no,no,no,no,no,no
1034,20,no,yes,yes,no,no,no,yes,no,no,yes
891,1,no,no,no,no,no,no,no,no,no,yes
760,14,no,no,no,no,no,no,no,no,no,yes
586,4,no,no,no,no,no,no,yes,no,no,no
1164,30,no,yes,yes,no,no,no,no,no,no,yes
70,1,yes,yes,yes,no,no,no,yes,no,no,yes
1070,1,yes,yes,no,yes,no,yes,yes,no,yes,yes
303,2,no,no,no,no,no,no,no,no,no,yes
586,1,no,no,no,no,no,no,no,no,no,no
517,28,yes,yes,yes,no,no,no,no,no,no,no
856,29,no,no,no,no,no,yes,no,no,no,no
33,62,no,no,yes,no,no,no,yes,no,no,no
1259,3,yes,no,no,no,no,no,no,no,no,no
940,70,no,no,yes,no,no,no,no,no,no,yes
1582,21,yes,no,no,no,no,no,no,no,yes,no
331,10,yes,yes,no,no,no,no,no,no,no,no
414,1,yes,no,no,no,no,no,no,no,no,no
1713,82,yes,no,no,no,no,no,no,no,no,no
744,9,yes,yes,no,no,no,no,no,no,no,no
517,13,no,no,no,no,no,no,no,no,no,yes
1106,39,no,no,no,no,no,no,no,no,no,yes
1259,16,no,yes,yes,no,no,no,no,yes,no,yes
105,6,yes,no,yes,no,no,no,no,no,no,no
1099,33,yes,no,no,no,no,no,no,no,yes,no
175,14,yes,no,no,no,no,no,no,no,no,no
541,0,yes,no,no,no,no,no,no,no,no,yes
359,4,yes,no,no,no,no,no,no,no,no,yes
531,5,yes,yes,no,no,no,no,no,no,no,no
26,43,yes,yes,yes,no,no,no,no,no,no,no
856,31,yes,no,no,no,no,no,no,no,yes,no
1618,34,yes,no,no,no,no,no,no,no,yes,yes
1028,33,yes,no,no,no,no,yes,yes,no,no,yes
1713,39,no,no,yes,no,no,no,no,no,no,yes
58,35,yes,yes,yes,no,no,no,no,no,no,yes
581,15,no,no,no,no,no,no,no,no,yes,yes
1713,56,yes,yes,yes,no,no,no,no,no,no,no
70,32,yes,no,no,no,no,no,no,no,no,no
531,8,yes,no,no,no,no,no,no,no,no,no
641,3,yes,yes,no,no,no,no,no,no,no,no
133,42,no,no,no,no,no,no,yes,no,no,no
807,1,yes,no,no,no,no,no,no,no,no,yes
1539,0,no,no,no,no,no,no,no,no,no,no
1545,23,no,no,yes,yes,yes,no,no,no,no,yes
303,1,yes,no,no,no,no,no,no,no,no,yes
21,29,no,no,no,no,no,no,no,no,yes,no
303,39,no,no,no,no,no,no,no,no,yes,yes
1361,1,no,no,yes,no,no,no,no,no,no,yes
1703,18,yes,yes,yes,yes,yes,no,no,no,no,yes
1205,1,yes,no,no,no,no,no,no,no,no,yes
21,24,yes,no,yes,no,no,no,no,no,no,no
20,3,yes,no,no,no,no,no,no,no,no,no
33,43,no,no,no,yes,no,no,no,no,yes,yes
1713,41,no,no,yes,no,no,no,no,yes,no,no
1106,33,no,yes,yes,no,no,no,no,no,no,yes
320,35,yes,yes,no,no,no,no,no,no,no,no
82,33,yes,no,yes,no,no,no,no,no,no,no
517,2,no,no,no,no,no,no,no,no,no,yes
